"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNOSQUHILKMCDEFIAH00219157";1;1;2006;2;43;"S";2;269;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;2150;"8";"9";"9";"8";NA;"8";716.67;"8";"8";"8";"8";NA;"7";575;1;0;2;0;0;0
"TQRMNOQQPHILKMCDEFIAH00219152";1;1;2006;2;43;"S";2;269;3;2;1;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;890;"4";"5";"4";"4";NA;"4";445;"6";"6";"6";"6";NA;"5";524;1;0;98;0;0;0
"TQRMNOSRVHIMLUCDEFIAH00173373";1;1;2006;2;43;"S";2;336;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;96;0;0;0
"TQRMNOPVUHIMLUCDEFIAH00177492";1;1;2006;2;43;"S";2;336;4;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;0;98;0;0;0
"TQRMNOTSUHIMLUCDEFIAH00173375";1;1;2006;2;43;"S";2;336;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;97;0;97;0;0;0
"TQRMNOQRRHIMLUCDEFIAH00173369";1;1;2006;2;43;"S";2;336;4;3;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2700;"9";"9";"9";"9";NA;"9";900;"9";"9";"9";"9";NA;"8";512;1;2;98;0;0;0
"TQRMNOTTUHIMLUCDEFIAH00173376";1;1;2006;2;43;"S";2;336;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;1;98;0;0;0
"TQRMNOSWTHIMLUCDEFIAH00173374";1;1;2006;2;43;"S";2;336;3;2;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1020;"5";"5";"5";"5";NA;"5";510;"7";"7";"7";"6";NA;"6";459;1;0;98;0;0;0
"TQRMNOPRVHIMLUCDEFIAH00173368";1;1;2006;2;43;"S";2;336;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1500;"7";"7";"7";"6";NA;"6";375;"5";"5";"5";"5";NA;"4";552;2;0;98;0;0;0
"TQRMNORTUHIMLUCDEFIAH00173371";1;1;2006;2;43;"S";2;336;5;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;0;5;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;4;96;0;0;0
"TQRMNOVXWHIPKMCDEFIAH00223099";1;1;2006;2;43;"S";2;339;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;0;98;0;0;0
"TQRMNOWYTHIPKMCDEFIAH00223101";1;1;2006;2;43;"S";2;339;1;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;800;"4";"4";"4";"3";NA;"3";400;"5";"6";"5";"5";NA;"4";447;1;0;98;0;0;0
"TQRMNOWSQHIPKMCDEFIAH00223100";1;1;2006;2;43;"S";2;339;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;900;"4";"5";"4";"4";NA;"4";225;"3";"3";"3";"3";NA;"2";432;2;0;98;0;0;0
"TQRMNOTRRHIPKMCDEFIAH00223097";1;1;2006;2;43;"S";2;339;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;4;2;98;0;0;0
"TQRMNOSVVHIPKMCDEFIAH00223096";1;1;2006;2;43;"S";2;339;3;1;4;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;1;98;0;0;0
"TQRMNOTRXHIMMQCDEFIAH00219276";1;1;2006;2;43;"S";2;358;5;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1820;"8";"8";"8";"7";NA;"7";455;"6";"6";"6";"6";NA;"5";549;2;0;1;0;0;0
"TQRMNOQRXHIMMQCDEFIAH00223050";1;1;2006;2;43;"S";2;358;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;450;"2";"2";"2";"2";NA;"2";225;"3";"3";"3";"3";NA;"2";687;1;2;98;0;0;0
"TQRMNORSVHIMMQCDEFIAH00219274";1;1;2006;2;43;"S";2;358;4;3;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;6;2;4;550;"2";"3";"2";"2";NA;"2";91.67;"1";"1";"1";"1";NA;"1";515;1;0;98;0;0;0
"TQRMNOTTQHIMMQCDEFIAH00219277";1;1;2006;2;43;"S";2;358;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;2500;"9";"9";"9";"9";NA;"9";625;"7";"8";"7";"7";NA;"7";622;2;0;98;0;0;0
"TQRMNOSVUHIMMQCDEFIAH00219275";1;1;2006;2;43;"S";2;358;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;0;2;600;"3";"3";"3";"2";NA;"2";300;"4";"5";"4";"4";NA;"3";567;1;0;2;0;0;0
"TQRMNOUQYHIMMQCDEFIAH00219278";1;1;2006;2;43;"S";2;358;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;6;4;2;60;"1";"1";"1";"1";NA;"1";10;"1";"1";"1";"1";NA;"1";425;1;2;98;0;0;0
"TQRMNORYPHIMMQCDEFIAH00223051";1;1;2006;2;43;"S";2;358;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;1360;"6";"7";"6";"6";NA;"6";340;"4";"5";"4";"4";NA;"4";665;1;0;4;2;0;0
"TQRMNORXWHIKKOCDEFIAH00177394";1;1;2006;2;43;"S";2;332;4;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1100;"5";"6";"5";"5";NA;"5";275;"4";"4";"3";"3";NA;"3";510;3;4;1;0;0;0
"TQRMNOQQUHIKKOCDEFIAH00177389";1;1;2006;2;43;"S";2;332;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;3200;"9";"10";"10";"9";NA;"9";800;"8";"9";"8";"8";NA;"8";436;2;0;98;0;0;0
"TQRMNOQRTHINLLCDEFIAH00222950";1;1;2006;2;43;"S";2;557;3;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;1540;"7";"7";"7";"7";NA;"7";385;"5";"6";"5";"5";NA;"4";622;2;0;98;0;0;0
"TQRMNOQVPHILLLCDEFIAH00177427";1;1;2006;2;43;"S";2;307;4;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;1;98;0;0;0
"TQRMNOQSWHILLLCDEFIAH00177426";1;1;2006;2;43;"S";2;307;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;850;"4";"4";"4";"4";NA;"4";850;"9";"9";"9";"8";NA;"8";472;1;0;96;0;0;0
"TQRMNOPRWHILLLCDEFIAH00177424";1;1;2006;2;43;"S";2;307;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;98;0;0;0
"TQRMNOPWWHILLLCDEFIAH00177425";1;1;2006;2;43;"S";2;307;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;6;4;2;3580;"10";"10";"10";"10";NA;"10";596.67;"7";"8";"7";"7";NA;"6";508;2;1;96;0;0;0
"TQRMNORSXHILLLCDEFIAH00196431";2;1;2006;2;43;"S";2;307;7;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;1;98;0;0;0
"TQRMNOQYQHILLLCDEFIAH00177428";1;1;2006;2;43;"S";2;307;4;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;400;"2";"2";"2";"1";NA;"1";400;"5";"6";"5";"5";NA;"5";500;2;0;96;0;0;0
"TQRMNORQQHILLLCDEFIAH00177429";1;1;2006;2;43;"S";2;307;5;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;1;98;0;0;0
"TQRMNOSPUHILLLCDEFIAH00177430";1;1;2006;2;43;"S";2;307;7;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;96;0;0;0
"TQRMNOQTRHIKKOCDEFIAH00177390";1;1;2006;2;43;"S";2;332;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;0;3;0;0;0
"TQRMNOPXRHIKKOCDEFIAH00177388";1;1;2006;2;43;"S";2;332;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1700;"7";"8";"7";"7";NA;"7";850;"9";"9";"9";"8";NA;"8";564;1;0;2;0;0;0
"TQRMNOPQPHIKKOCDEFIAH00177386";1;1;2006;2;43;"S";2;332;4;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;98;0;0;0
"TQRMNOQWRHIKKOCDEFIAH00177391";1;1;2006;2;43;"S";2;332;2;1;3;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;950;"4";"5";"5";"4";NA;"4";950;"9";"9";"9";"9";NA;"9";387;1;0;98;0;0;0
"TQRMNOPTUHIKKOCDEFIAH00177387";1;1;2006;2;43;"S";2;332;3;2;3;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;760;"3";"4";"3";"3";NA;"3";380;"5";"5";"5";"5";NA;"4";461;1;2;96;0;0;0
"TQRMNOSQVHINLLCDEFIAH00222952";1;1;2006;2;43;"S";2;557;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1000;"5";"5";"5";"5";NA;"5";500;"6";"7";"6";"6";NA;"6";797;2;0;1;0;0;0
"TQRMNOQWPHINLLCDEFIAH00222951";1;1;2006;2;43;"S";2;557;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;0;2;0;0;0
"TQRMNOTSUHINLLCDEFIAH00222953";1;1;2006;2;43;"S";2;557;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;0;2;0;0;0
"TQRMNORRVHINLLCDEFIAH00219207";1;1;2006;2;43;"S";2;557;2;1;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;670;"3";"3";"3";"3";NA;"2";223.33;"3";"3";"3";"3";NA;"2";768;2;0;1;0;0;0
"TQRMNOVUXHINLLCDEFIAH00219209";1;1;2006;2;43;"S";2;557;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;0;1;750;"3";"4";"3";"3";NA;"3";750;"8";"9";"8";"8";NA;"8";638;1;0;98;0;0;0
"TQRMNOUQPHINLLCDEFIAH00219208";1;1;2006;2;43;"S";2;557;5;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;780;"4";"4";"4";"3";NA;"3";156;"2";"2";"2";"2";NA;"1";1002;1;2;5;0;0;0
"TQRMNOPTUHINLLCDEFIAH00219206";1;1;2006;2;43;"S";2;557;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;4;0;4;6000;"10";"10";"10";"10";NA;"10";1500;"10";"10";"10";"10";NA;"10";888;1;2;3;4;0;0
"TQRMNOSYTHILLRCDEFIAH00223071";1;1;2006;2;43;"S";2;352;3;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;2;98;0;0;0
"TQRMNOQYRHILLRCDEFIAH00223063";1;1;2006;2;43;"S";2;352;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;1500;"7";"7";"7";"6";NA;"6";1500;"10";"10";"10";"10";NA;"10";512;1;0;98;0;0;0
"TQRMNOQUWHILLRCDEFIAH00223062";1;1;2006;2;43;"S";2;352;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;2600;"9";"9";"9";"9";NA;"9";650;"7";"8";"8";"7";NA;"7";801;1;2;3;4;0;0
"TQRMNORSRHILLRCDEFIAH00223064";1;1;2006;2;43;"S";2;352;1;1;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;98;0;0;0
"TQRMNOQRRHILLRCDEFIAH00223061";1;1;2006;2;43;"S";2;352;2;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;2500;"9";"9";"9";"9";NA;"9";1250;"9";"10";"10";"9";NA;"10";466;1;0;98;0;0;0
"TQRMNOPRWHILLRCDEFIAH00223059";1;1;2006;2;43;"S";2;352;4;3;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;96;0;98;0;0;0
"TQRMNOSSWHILMSCDEFIAH00173339";1;1;2006;2;43;"S";2;329;3;2;3;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2;2;0;2;967;"5";"5";"5";"4";NA;"4";483.5;"6";"7";"6";"6";NA;"5";371;1;0;98;0;0;0
"TQRMNOSXXHILMSCDEFIAH00173340";1;1;2006;2;43;"S";2;329;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;900;"4";"5";"4";"4";NA;"4";900;"9";"9";"9";"9";NA;"8";498;96;0;98;0;0;0
"TQRMNOQXTHILMRCDEFIAH00177457";1;1;2006;2;43;"S";2;356;4;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;0;98;0;0;0
"TQRMNOQTTHILKMCDEFIAH00219153";1;1;2006;2;43;"S";2;269;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1500;"7";"7";"7";"6";NA;"6";750;"8";"8";"8";"8";NA;"7";501;2;1;98;0;0;0
"TQRMNORQVHILKMCDEFIAH00223011";1;1;2006;2;43;"S";2;269;4;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;1;98;0;0;0
"TQRMNORRSHIKKOCDEFIAH00177393";1;1;2006;2;43;"S";2;332;4;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;2;98;0;0;0
"TQRMNOQYWHIKKOCDEFIAH00177392";1;1;2006;2;43;"S";2;332;4;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;13000;"10";"10";"10";"10";NA;"10";13000;"10";"10";"10";"10";NA;"10";435;96;0;98;0;0;0
"TQRMNOPYVHILKUCDEFIAH00219167";1;1;2006;2;43;"S";2;347;3;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;4;0;98;0;0;0
"TQRMNORRUHILKUCDEFIAH00219170";1;1;2006;2;43;"S";2;347;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;0;5;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;98;0;0;0
"TQRMNOQXUHILKUCDEFIAH00219169";1;1;2006;2;43;"S";2;347;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;1;98;0;0;0
"TQRMNOPRUHILKUCDEFIAH00219165";1;1;2006;2;43;"S";2;347;2;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;1;98;0;0;0
"TQRMNOPRRHINLNCDEFIAH00173419";1;1;2006;2;43;"S";2;328;6;3;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;650;"3";"3";"3";"3";NA;"2";130;"2";"2";"1";"1";NA;"1";544;2;3;98;0;0;0
"TQRMNOQQPHINLNCDEFIAH00173421";1;1;2006;2;43;"S";2;328;4;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;800;"4";"4";"4";"3";NA;"3";400;"5";"6";"5";"5";NA;"4";478;2;0;98;0;0;0
"TQRMNORWYHINLNCDEFIAH00173423";1;1;2006;2;43;"S";2;328;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;2060;"8";"9";"8";"8";NA;"8";412;"5";"6";"5";"5";NA;"5";646;2;0;98;0;0;0
"TQRMNOPVSHINLNCDEFIAH00173420";1;1;2006;2;43;"S";2;328;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;6;1;5;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;4;98;0;0;0
"TQRMNOTRPHINLNCDEFIAH00173425";1;1;2006;2;43;"S";2;328;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;150;"1";"1";"1";"1";NA;"1";50;"1";"1";"1";"1";NA;"1";436;1;0;98;0;0;0
"TQRMNORSWHINLNCDEFIAH00173422";1;1;2006;2;43;"S";2;328;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;12;3;9;2400;"9";"9";"9";"8";NA;"8";200;"3";"3";"2";"2";NA;"2";540;2;4;11;0;0;0
"TQRMNOUQTHIMLQCDEFIAH00173363";1;1;2006;2;43;"S";2;390;3;1;2;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;450;"2";"2";"2";"2";NA;"2";225;"3";"3";"3";"3";NA;"2";603;2;0;98;0;0;0
"TQRMNORSVHIMLQCDEFIAH00173360";1;1;2006;2;43;"S";2;390;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;5;2;3;4900;"10";"10";"10";"10";NA;"10";980;"9";"9";"9";"9";NA;"9";803;2;0;98;0;0;0
"TQRMNOSSYHIMLQCDEFIAH00173362";1;1;2006;2;43;"S";2;390;5;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;2500;"9";"9";"9";"9";NA;"9";500;"6";"7";"6";"6";NA;"6";719;2;1;98;0;0;0
"TQRMNOPYRHIMLQCDEFIAH00177486";1;1;2006;2;43;"S";2;390;3;1;1;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;0;98;0;0;0
"TQRMNOSXSHIMLMCDEFIAH00173356";1;1;2006;2;43;"S";2;298;4;2;8;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;1;4;3300;"10";"10";"10";"9";NA;"10";660;"8";"8";"8";"7";NA;"7";452;2;3;96;0;0;0
"TQRMNOSSWHIMLMCDEFIAH00173355";1;1;2006;2;43;"S";2;298;3;2;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;1;3;4;0
"TQRMNORWPHIKLMCDEFIAH00177404";1;1;2006;2;43;"S";2;613;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;2100;"8";"9";"8";"8";NA;"8";700;"8";"8";"8";"8";NA;"7";739;2;3;1;0;0;0
"TQRMNOQSYHIKLMCDEFIAH00177403";1;1;2006;2;43;"S";2;613;1;1;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;2600;"9";"9";"9";"9";NA;"9";1300;"10";"10";"10";"9";NA;"10";894;1;0;2;0;0;0
"TQRMNOUVWHIKLMCDEFIAH00222995";1;1;2006;2;43;"S";2;613;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;0;2;1000;"5";"5";"5";"5";NA;"5";500;"6";"7";"6";"6";NA;"6";711;1;0;98;0;0;0
"TQRMNOVQPHIKLMCDEFIAH00177405";1;1;2006;2;43;"S";2;613;1;1;3;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;750;"3";"4";"3";"3";NA;"3";750;"8";"9";"8";"8";NA;"8";715;1;0;98;0;0;0
"TQRMNOPWTHIKLMCDEFIAH00222994";1;1;2006;2;43;"S";2;613;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;0;96;0;0;0
"TQRMNOUWVHIMMQCDEFIAH00219279";1;1;2006;2;43;"S";2;358;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;4;2;2;1300;"6";"6";"6";"6";NA;"6";325;"4";"5";"4";"4";NA;"3";604;1;2;98;0;0;0
"TQRMNOQYPHIMMQCDEFIAH00219273";1;1;2006;2;43;"S";2;358;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;3;4;0;0
"TQRMNOQSYHIMLMCDEFIAH00173353";1;1;2006;2;43;"S";2;298;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;98;0;0;0
"TQRMNOQXSHIMLMCDEFIAH00219258";1;1;2006;2;43;"S";2;298;4;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;98;0;0;0
"TQRMNORYVHIMLMCDEFIAH00173354";1;1;2006;2;43;"S";2;298;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;3800;"10";"10";"10";"10";NA;"10";1266.67;"10";"10";"10";"9";NA;"10";528;1;2;98;0;0;0
"TQRMNOPVSHIMLMCDEFIAH00173351";1;1;2006;2;43;"S";2;298;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4000;"10";"10";"10";"10";NA;"10";2000;"10";"10";"10";"10";NA;"10";507;1;2;98;0;0;0
"TQRMNOPXYHIKLOCDEFIAH00222996";1;1;2006;2;43;"S";2;371;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;900;"4";"5";"4";"4";NA;"4";900;"9";"9";"9";"9";NA;"8";447;97;0;98;0;0;0
