"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"IDIMPH"
"336585";1;1;2012;4;43;"S";13;344;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;4;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;0;7;8400;"08";"08";"08";"08";"";"08";1200;"03";"03";"03";"03";"";"03";2;3;4;0;0;0;"00010"
"335396";1;1;2012;4;43;"S";13;538;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;3;0;3;6700;"06";"07";"07";"06";"";"07";2233.33333333333;"06";"07";"06";"06";"";"06";2;0;98;0;0;0;"00000"
"335386";1;1;2012;4;43;"S";13;480;1;"";4;1;"";2;1;1;1;"";1;1;1;2;2;2;2;4;4;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;5;0;5;15200;"10";"10";"10";"10";"";"10";3040;"08";"08";"08";"07";"";"08";1;2;98;0;0;0;"10000"
"334598";1;1;2012;4;43;"S";13;551;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1000;"01";"01";"01";"01";"";"01";500;"01";"01";"01";"01";"";"01";1;0;98;0;0;0;"10000"
"332536";1;1;2012;4;43;"S";13;445;1;"";3;1;"";2;1;1;1;"";1;1;1;3;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;4200;"04";"05";"04";"04";"";"04";4200;"09";"09";"09";"09";"";"09";1;0;98;0;0;0;"00000"
"336202";1;1;2012;4;43;"S";13;543;1;"";3;1;"";2;1;1;1;"";1;1;1;3;2;2;2;3;1;2;0;1;2;1;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2000;"02";"02";"02";"01";"";"02";2000;"05";"06";"06";"05";"";"06";1;0;98;0;0;0;"00000"
"336884";1;1;2012;4;43;"S";13;596;1;"";2;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;2;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;5000;"05";"05";"05";"05";"";"05";1666.66666666667;"04";"05";"04";"04";"";"05";2;0;98;0;0;0;"00000"
"335859";1;1;2012;4;43;"S";13;445;1;"";2;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1860;"01";"01";"01";"01";"";"01";1860;"05";"06";"05";"05";"";"05";1;0;98;0;0;0;"00000"
"336177";1;1;2012;4;43;"S";13;537;1;"";3;1;"";2;1;1;1;"";1;1;1;3;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;14700;"10";"10";"10";"10";"";"10";2940;"07";"08";"07";"07";"";"08";1;2;98;0;0;0;"00000"
"335384";1;1;2012;4;43;"S";13;622;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;7400;"07";"07";"07";"07";"";"07";1057.14285714286;"03";"03";"02";"02";"";"03";1;2;3;4;0;0;"00000"
"334800";1;1;2012;4;43;"S";13;622;2;"";1;1;"";2;1;1;1;"";1;1;1;1;1;2;2;1;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;7500;"07";"08";"07";"07";"";"08";1875;"05";"06";"05";"05";"";"05";2;0;1;0;0;0;"00000"
"336118";1;1;2012;4;43;"S";13;584;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;9000;"08";"08";"08";"08";"";"08";1285.71428571429;"03";"04";"03";"03";"";"03";1;2;5;6;0;0;"10000"
"334711";1;1;2012;4;43;"S";13;519;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;11600;"09";"09";"09";"09";"";"09";2320;"06";"07";"06";"06";"";"06";1;2;3;4;0;0;"10000"
"332979";1;1;2012;4;43;"S";13;515;2;"";2;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;1080;"01";"01";"01";"01";"";"01";540;"01";"01";"01";"01";"";"01";1;2;98;0;0;0;"00000"
"332197";1;1;2012;4;43;"S";13;470;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;2;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;5000;"05";"05";"05";"05";"";"05";833.333333333333;"02";"02";"02";"02";"";"02";1;5;98;0;0;0;"00000"
"334035";1;1;2012;4;43;"S";13;535;1;"";4;1;"";2;1;1;1;"";1;1;1;2;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;2;2;10400;"09";"09";"09";"09";"";"09";2600;"07";"07";"07";"07";"";"07";2;1;98;0;0;0;"00000"
"333340";1;1;2012;4;43;"S";13;401;2;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;1;3;3750;"03";"04";"04";"03";"";"04";937.5;"02";"02";"02";"02";"";"02";2;0;98;0;0;0;"00000"
"335232";1;1;2012;4;43;"S";13;401;2;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;9000;"08";"08";"08";"08";"";"08";3000;"07";"08";"08";"07";"";"08";1;2;98;0;0;0;"00000"
"332621";1;1;2012;4;43;"S";13;528;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;2;2;12000;"09";"10";"10";"09";"";"09";3000;"07";"08";"08";"07";"";"08";2;0;98;0;0;0;"00000"
"333325";1;1;2012;4;43;"S";13;471;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;3720;"03";"04";"04";"03";"";"04";930;"02";"02";"02";"02";"";"02";1;0;98;0;0;0;"00100"
"337224";1;1;2012;4;43;"S";13;481;2;"";2;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;12500;"09";"10";"10";"09";"";"10";4166.66666666667;"09";"09";"09";"09";"";"09";2;0;98;0;0;0;"00000"
"331692";1;1;2012;4;43;"S";13;493;1;"";4;1;"";1;1;1;1;"";1;1;1;3;2;2;2;4;3;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;1;3;2000;"02";"02";"02";"02";"";"02";500;"01";"01";"01";"01";"";"01";3;0;98;0;0;0;"00000"
"333770";1;1;2012;4;43;"S";13;436;1;"";3;1;"";1;1;1;1;"";1;1;1;3;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;0;1;1840;"01";"01";"01";"01";"";"01";1840;"05";"05";"05";"05";"";"05";2;0;98;0;0;0;"00000"
"333554";1;1;2012;4;43;"S";13;991;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;1;2;3;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;13000;"10";"10";"10";"09";"";"10";3250;"08";"08";"08";"08";"";"08";1;0;98;0;0;0;"10000"
"333343";1;1;2012;4;43;"S";13;878;1;"";3;2;"";2;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;2000;"02";"02";"02";"02";"";"02";400;"01";"01";"01";"01";"";"01";1;2;3;4;5;0;"10000"
"335102";2;1;2012;4;43;"S";13;939;2;"";2;1;"";2;1;1;1;"";1;1;1;2;2;1;2;2;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;3000;"02";"03";"03";"02";"";"03";1500;"04";"04";"04";"04";"";"04";1;2;98;0;0;0;"00000"
"339067";1;1;2012;4;43;"S";13;939;2;"";4;1;"";2;1;1;1;"";1;1;1;2;1;1;2;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;1;3;10500;"09";"09";"09";"09";"";"09";2625;"07";"07";"07";"07";"";"07";2;1;3;4;0;0;"00000"
"336304";1;1;2012;4;43;"S";13;798;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;10500;"09";"09";"09";"09";"";"09";5250;"09";"10";"10";"09";"";"10";1;2;98;0;0;0;"10000"
"331276";1;1;2012;4;43;"S";13;864;1;"";7;1;"";2;1;1;1;"";1;1;1;2;2;2;2;7;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;0;2;19800;"10";"10";"10";"10";"";"10";9900;"10";"10";"10";"10";"";"10";2;0;98;0;0;0;"00000"
"336857";1;1;2012;4;43;"S";13;798;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3580;"03";"04";"03";"03";"";"04";1790;"05";"05";"04";"04";"";"05";1;0;98;0;0;0;"00000"
"332227";2;1;2012;4;43;"S";13;926;2;"";1;1;"";2;1;1;1;"";1;1;1;2;2;1;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;4300;"04";"05";"04";"04";"";"05";4300;"09";"09";"09";"09";"";"09";1;0;98;0;0;0;"00000"
"332811";1;1;2012;4;43;"S";13;906;2;"";2;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2200;"02";"02";"02";"02";"";"02";1100;"03";"03";"02";"02";"";"03";1;2;98;0;0;0;"10000"
"333586";1;1;2012;4;43;"S";13;586;1;"";4;1;"";2;1;1;1;"";1;1;1;2;2;2;2;4;1;2;0;1;1;1;2;0;2;0;8;"";1;"";1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;2100;"02";"02";"02";"02";"";"02";1050;"03";"03";"02";"02";"";"03";2;0;1;0;0;0;"00000"
"333452";1;1;2012;4;43;"S";13;558;1;"";4;1;"";2;1;1;1;"";1;1;1;2;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;5300;"05";"06";"06";"05";"";"06";1766.66666666667;"05";"05";"04";"04";"";"05";2;0;1;3;0;0;"00000"
"331544";1;1;2012;4;43;"S";13;619;1;"";2;1;"";2;1;1;1;"";1;1;1;2;2;1;2;2;2;2;0;1;1;2;1;1;2;0;3;"";2;"";1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;14660;"10";"10";"10";"10";"";"10";2932;"07";"08";"07";"07";"";"07";2;0;1;3;4;0;"10000"
"335087";1;1;2012;4;43;"S";13;600;1;"";3;1;"";1;1;1;1;"";1;1;1;3;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;1;2;3270;"03";"03";"03";"03";"";"03";1090;"03";"03";"02";"02";"";"03";2;0;98;0;0;0;"00000"
"331541";1;1;2012;4;43;"S";13;551;1;"";5;1;"";3;1;1;1;"";1;1;1;2;2;2;2;5;4;2;0;1;2;1;1;1;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;8;0;8;12800;"09";"10";"10";"09";"";"10";1600;"04";"05";"04";"04";"";"05";2;6;7;8;0;0;"10000"
"364124";1;1;2012;4;43;"S";13;566;1;"";3;1;"";2;2;1;1;"";1;1;1;2;2;2;2;3;2;2;0;2;2;2;0;0;0;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;4;1;3;5700;"06";"06";"06";"05";"";"06";1425;"04";"04";"03";"03";"";"04";2;0;98;0;0;0;"00010"
"336870";1;1;2012;4;43;"S";13;497;1;"";4;1;"";1;1;1;1;"";1;1;1;3;2;2;2;4;3;2;0;2;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;6;0;6;9500;"08";"09";"09";"08";"";"09";1583.33333333333;"04";"05";"04";"04";"";"05";4;1;6;0;0;0;"00010"
"332413";1;1;2012;4;43;"S";13;587;1;"";2;1;"";9;1;1;1;"";1;1;1;3;2;2;2;2;1;2;0;2;2;2;0;0;0;0;4;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;1;3;4580;"04";"05";"05";"04";"";"05";1145;"03";"03";"03";"03";"";"03";3;0;2;1;0;0;"00010"
"333266";1;1;2012;4;43;"S";13;532;1;"";4;1;"";2;1;1;1;"";1;1;1;2;2;1;2;4;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;3720;"03";"04";"04";"03";"";"04";3720;"08";"09";"09";"08";"";"09";2;0;98;0;0;0;"00000"
"333616";1;1;2012;4;43;"S";13;572;1;"";2;2;"";1;1;1;1;"";1;1;1;3;2;2;2;2;1;1;1;2;2;2;0;0;0;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;9000;"08";"08";"08";"08";"";"08";3000;"07";"08";"08";"07";"";"08";1;2;98;0;0;0;"10000"
"336045";1;1;2012;4;43;"S";13;495;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;3550;"03";"04";"03";"03";"";"04";591.666666666667;"01";"01";"01";"01";"";"01";2;0;5;0;0;0;"00000"
"331509";1;1;2012;4;43;"S";13;464;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1800;"01";"01";"01";"01";"";"01";1800;"05";"05";"05";"05";"";"05";97;0;98;0;0;0;"00000"
"337190";1;1;2012;4;43;"S";13;584;1;"";3;1;"";2;1;1;1;"";1;1;1;1;1;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;12000;"09";"10";"10";"09";"";"10";4000;"09";"09";"09";"09";"";"09";2;0;98;0;0;0;"00000"
"332041";1;1;2012;4;43;"S";13;498;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;9600;"08";"09";"09";"08";"";"09";3200;"08";"08";"08";"08";"";"08";1;0;98;0;0;0;"00000"
"331983";1;1;2012;4;43;"S";13;544;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;2;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3800;"04";"04";"04";"03";"";"04";3800;"08";"09";"09";"08";"";"09";1;0;98;0;0;0;"00010"
"332913";1;1;2012;4;43;"S";13;464;1;"";1;1;"";2;1;1;1;"";1;1;1;2;2;2;2;1;1;2;0;2;2;2;0;0;0;0;2;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;1450;"01";"01";"01";"01";"";"01";1450;"04";"04";"03";"03";"";"04";1;97;98;0;0;0;"00010"
"331739";1;1;2012;4;43;"S";13;486;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;5200;"05";"06";"06";"05";"";"06";1733.33333333333;"04";"05";"04";"04";"";"05";1;2;98;0;0;0;"00000"
"331255";1;1;2012;4;43;"S";13;482;1;"";2;2;"";2;2;1;1;"";1;1;1;3;2;2;1;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1052;"01";"01";"01";"01";"";"01";526;"01";"01";"01";"01";"";"01";1;2;98;0;0;0;"00000"
"335628";1;1;2012;4;43;"S";13;428;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;2;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3000;"02";"03";"03";"02";"";"03";1500;"04";"04";"04";"04";"";"04";1;0;98;0;0;0;"00000"
"332921";1;1;2012;4;43;"S";13;446;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;1;2;2;0;2;0;5;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;50;"01";"01";"01";"01";"";"01";50;"01";"01";"01";"01";"";"01";1;0;98;0;0;0;"00000"
"331473";1;1;2012;4;43;"S";13;443;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;1;3;9100;"08";"09";"08";"08";"";"08";2275;"06";"07";"06";"06";"";"06";2;0;98;0;0;0;"00000"
"332649";1;1;2012;4;43;"S";13;459;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;5900;"06";"06";"06";"06";"";"06";1475;"04";"04";"03";"03";"";"04";1;2;98;0;0;0;"00000"
"336454";1;1;2012;4;43;"S";13;459;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1000;"01";"01";"01";"01";"";"01";1000;"02";"03";"02";"02";"";"03";1;0;98;0;0;0;"00000"
"332134";1;1;2012;4;43;"S";13;311;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;1;2;0;2;0;2;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;4500;"04";"05";"05";"04";"";"05";2250;"06";"07";"06";"06";"";"06";2;0;98;0;0;0;"00000"
"333689";1;1;2012;4;43;"S";13;933;1;"";2;2;"";2;2;2;1;"";1;1;2;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;0;4;7000;"07";"07";"07";"07";"";"07";1750;"05";"05";"04";"04";"";"05";2;0;98;0;0;0;"00000"
"332509";1;1;2012;4;43;"S";13;927;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;1;3;4120;"04";"04";"04";"04";"";"04";1030;"02";"03";"02";"02";"";"03";2;0;3;0;0;0;"10000"
"332431";1;1;2012;4;43;"S";13;816;1;"";3;2;"";2;2;1;1;"";1;1;1;2;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;4;0;4;2150;"02";"02";"02";"02";"";"02";537.5;"01";"01";"01";"01";"";"01";2;4;98;0;0;0;"10000"
"337080";1;1;2012;4;43;"S";13;927;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;"";2;"";3;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;0;2;4650;"05";"05";"05";"04";"";"05";2325;"06";"07";"06";"06";"";"07";1;0;98;0;0;0;"00000"
"336595";1;1;2012;4;43;"S";13;931;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;1;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;1;3;3500;"03";"03";"03";"03";"";"03";875;"02";"02";"02";"02";"";"02";2;3;98;0;0;0;"00000"
"333033";1;1;2012;4;43;"S";13;746;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;1200;"01";"01";"01";"01";"";"01";600;"01";"01";"01";"01";"";"01";1;0;98;0;0;0;"00000"
"336268";1;1;2012;4;43;"S";13;957;1;"";5;1;"";2;1;1;1;"";1;1;1;2;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;0;2;13800;"10";"10";"10";"10";"";"10";6900;"10";"10";"10";"10";"";"10";2;0;98;0;0;0;"00000"
"331305";1;1;2012;4;43;"S";13;916;1;"";1;2;"";2;1;1;1;"";1;1;1;2;2;2;2;1;1;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;5000;"05";"05";"05";"05";"";"05";833.333333333333;"02";"02";"02";"02";"";"02";1;0;98;0;0;0;"10000"
"332747";1;1;2012;4;43;"S";13;947;1;"";2;2;"";2;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;6;2;4;3800;"04";"04";"04";"03";"";"04";633.333333333333;"01";"01";"01";"01";"";"02";1;0;98;0;0;0;"00000"
"331926";1;1;2012;4;43;"S";13;899;2;"";2;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;5840;"06";"06";"06";"06";"";"06";1460;"04";"04";"03";"03";"";"04";2;0;97;0;0;0;"10000"
"332455";1;1;2012;4;43;"S";13;961;1;"";4;2;"";4;2;1;1;"";1;1;1;2;1;2;2;4;4;2;0;2;2;2;0;0;0;0;7;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;11;2;9;7980;"07";"08";"08";"07";"";"08";725.454545454545;"02";"02";"01";"01";"";"02";1;0;97;0;0;0;"00000"
"332756";1;1;2012;4;43;"S";13;769;1;"";4;1;"";1;1;1;1;"";1;1;1;2;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;2000;"02";"02";"02";"02";"";"02";400;"01";"01";"01";"01";"";"01";2;0;98;0;0;0;"00000"
